year_built,sold_date,sold_price,baths_full,lot_sqft,sqft,baths,garage,stories,beds,type,tags,city,state,list_price,price_per_sqft,age_of_house
1984.0,2024-01-08,200000.0,2.0,1742.0,1083.0,3.0,3.0,2.0,2.0,townhomes,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dining_room', 'dishwasher', 'family_room', 'lake_view', 'recreation_facilities', 'view', 'water_view', 'community_swimming_pool', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'waterfront', 'updated_kitchen', 'gated_community', 'pond', 'new_roof', 'security']",Tallahassee,Florida,200000.0,184.67220683287167,40.0
2005.0,2024-01-12,388000.0,2.0,1002.0,1003.0,2.0,2.0,1.0,2.0,condos,"['central_air', 'central_heat', 'city_view', 'community_clubhouse', 'community_gym', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'rental_property', 'clubhouse']",Atlanta,Georgia,419500.0,386.839481555334,19.0
1960.0,2024-01-12,232000.0,1.0,1133.0,1132.0,1.0,1.0,2.0,2.0,condos,"['central_air', 'city_view', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'gated_community', 'security', 'shopping']",Atlanta,Georgia,240000.0,204.9469964664311,64.0
1990.0,2024-01-12,395000.0,1.0,2047.0,1152.0,3.0,,2.0,2.0,single_family,"['central_air', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'energy_efficient', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'washer_dryer', 'two_or_more_stories', 'modern_kitchen', 'white_kitchen', 'private_bathroom', 'ensuite']",Atlanta,Georgia,399000.0,342.88194444444446,34.0
1983.0,2024-01-12,136000.0,1.0,701.0,700.0,1.0,,1.0,1.0,condos,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'laundry_room', 'senior_community', 'single_story', 'updated_kitchen', 'media_room', 'rental_property', 'library', 'elevator', 'hoa']",Sandy Springs,Georgia,165000.0,194.28571428571428,41.0
1983.0,2024-01-12,287000.0,1.0,1133.0,1111.0,1.0,,1.0,1.0,condos,"['central_air', 'central_heat', 'community_security_features', 'corner_lot', 'den_or_office', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'swimming_pool', 'single_story', 'rental_property', 'park', 'trails', 'maintenance', 'shopping']",Sandy Springs,Georgia,300000.0,258.3258325832583,41.0
2006.0,2024-01-12,330000.0,2.0,5663.0,2400.0,3.0,2.0,2.0,3.0,single_family,"['central_air', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'energy_efficient', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",Atlanta,Georgia,350000.0,137.5,18.0
2000.0,2024-01-12,270000.0,,64992.0,1635.0,0.0,,,,land,"['cul_de_sac', 'river_view', 'view', 'water_view', 'big_lot', 'new_roof', 'shopping']",Atlanta,Georgia,299000.0,165.13761467889907,24.0
1966.0,2024-01-11,154000.0,1.0,4356.0,792.0,1.0,,1.0,2.0,condos,"['central_air', 'community_outdoor_space', 'community_security_features', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'single_story', 'ensuite', 'lake']",Atlanta,Georgia,160000.0,194.44444444444446,58.0
2005.0,2024-01-11,350000.0,2.0,1045.0,1059.0,2.0,,1.0,2.0,condos,"['central_air', 'central_heat', 'community_clubhouse', 'community_gym', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'laundry_room', 'recreation_facilities', 'single_story', 'updated_kitchen', 'floor_plan']",Atlanta,Georgia,350000.0,330.5004721435316,19.0
2002.0,2024-01-11,225900.0,2.0,2178.0,1507.0,3.0,1.0,2.0,3.0,townhomes,"['central_air', 'community_clubhouse', 'community_gym', 'community_outdoor_space', 'community_security_features', 'community_tennis_court', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'two_or_more_stories', 'garage_1_or_more', 'community_swimming_pool', 'master_bedroom', 'clubhouse', 'tennis', 'shopping']",Atlanta,Georgia,225900.0,149.90046449900464,22.0
1945.0,2024-01-11,188000.0,2.0,5314.0,1373.0,2.0,,1.0,4.0,single_family,"['corner_lot', 'fireplace', 'laundry_room', 'recreation_facilities', 'basement', 'single_story', 'farm', 'investment_opportunity']",Atlanta,Georgia,199000.0,136.9264384559359,79.0
1956.0,2024-01-11,642500.0,2.0,13068.0,2046.0,2.0,,1.0,4.0,single_family,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'family_room', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'washer_dryer', 'basement', 'single_story']",Atlanta,Georgia,635000.0,314.02737047898336,68.0
1937.0,2024-01-11,325000.0,2.0,10193.0,1448.0,2.0,,1.0,3.0,single_family,"['central_air', 'central_heat', 'community_tennis_court', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'washer_dryer', 'single_story', 'big_yard', 'fenced_yard', 'front_porch', 'views']",Hapeville,Georgia,335000.0,224.44751381215468,87.0
2018.0,2024-01-11,620000.0,4.0,9583.0,5526.0,5.0,2.0,3.0,6.0,single_family,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_tennis_court', 'corner_lot', 'den_or_office', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'game_room', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'view', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'open_floor_plan', 'floor_plan', 'media_room', 'ensuite']",Atlanta,Georgia,618000.0,112.19688744118712,6.0
1940.0,2024-01-10,247400.0,1.0,601.0,581.0,1.0,,1.0,1.0,condos,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'single_story', 'updated_kitchen', 'high_ceiling']",Atlanta,Georgia,249900.0,425.81755593803786,84.0
1950.0,2024-01-10,135000.0,1.0,12023.0,920.0,1.0,,1.0,3.0,single_family,"['hardwood_floors', 'laundry_room', 'recreation_facilities', 'basement', 'single_story', 'fixer_upper']",Atlanta,Georgia,164900.0,146.7391304347826,74.0
2014.0,2024-01-10,585000.0,3.0,1002.0,2140.0,4.0,2.0,3.0,3.0,townhomes,"['central_air', 'city_view', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'gourmet_kitchen', 'high_ceiling', 'media_room', 'tennis', 'shopping']",Sandy Springs,Georgia,595000.0,273.3644859813084,10.0
1983.0,2024-01-10,230000.0,2.0,1363.0,1364.0,3.0,2.0,3.0,2.0,condos,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'corner_lot', 'dishwasher', 'energy_efficient', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'efficient']",Atlanta,Georgia,249900.0,168.6217008797654,41.0
1965.0,2024-01-10,220000.0,1.0,784.0,786.0,1.0,1.0,1.0,1.0,condos,"['central_air', 'central_heat', 'city_view', 'community_gym', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'community_swimming_pool', 'single_story', 'garage_1_or_more', 'updated_kitchen', 'guest_parking', 'farm']",Atlanta,Georgia,219000.0,279.89821882951657,59.0
2005.0,2024-01-09,200000.0,2.0,1307.0,1529.0,3.0,,2.0,3.0,townhomes,"['central_air', 'central_heat', 'community_security_features', 'dishwasher', 'laundry_room', 'recreation_facilities', 'basement', 'two_or_more_stories', 'gated_community', 'security']",Atlanta,Georgia,230000.0,130.80444735120994,19.0
2019.0,2024-01-09,710000.0,3.0,1307.0,1635.0,4.0,2.0,3.0,3.0,townhomes,"['central_air', 'city_view', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",Sandy Springs,Georgia,695000.0,434.2507645259939,5.0
2005.0,2024-01-09,200000.0,2.0,7231.0,1300.0,2.0,,1.0,3.0,single_family,"['central_air', 'central_heat', 'city_view', 'dishwasher', 'laundry_room', 'view', 'single_story', 'modern_kitchen', 'shopping']",Atlanta,Georgia,200000.0,153.84615384615384,19.0
2010.0,2024-01-09,670000.0,1.0,,1315.0,2.0,3.0,1.0,1.0,condos,"['central_air', 'central_heat', 'city_view', 'community_clubhouse', 'community_gym', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'dishwasher', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'community_swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'guest_parking', 'elevator', 'views', 'shopping']",Atlanta,Georgia,695000.0,509.5057034220532,14.0
2019.0,2024-01-09,710000.0,3.0,1307.0,2740.0,4.0,2.0,3.0,3.0,townhomes,"['central_air', 'city_view', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'dishwasher', 'energy_efficient', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",Sandy Springs,Georgia,695000.0,259.1240875912409,5.0
1999.0,2024-01-08,530000.0,4.0,1124.0,2172.0,4.0,2.0,3.0,4.0,townhomes,"['central_air', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'dishwasher', 'energy_efficient', 'family_room', 'fireplace', 'forced_air', 'game_room', 'hardwood_floors', 'laundry_room', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'master_bedroom', 'floor_plan', 'gated_community', 'security', 'shopping']",Atlanta,Georgia,525000.0,244.01473296500922,25.0
1920.0,2024-01-08,410000.0,,11252.0,1635.0,,,1.0,,multi_family,"['central_air', 'central_heat', 'community_tennis_court', 'hardwood_floors', 'recreation_facilities', 'single_story', 'rental_property', 'shopping']",Atlanta,Georgia,425000.0,250.76452599388378,104.0
1963.0,2024-01-08,210000.0,2.0,932.0,1256.0,2.0,,3.0,2.0,condos,"['central_air', 'central_heat', 'city_view', 'community_gym', 'community_security_features', 'corner_lot', 'laundry_room', 'recreation_facilities', 'tennis_court', 'view', 'swimming_pool', 'two_or_more_stories', 'park', 'fixer_upper']",Atlanta,Georgia,250000.0,167.19745222929936,61.0
1980.0,2024-01-08,565000.0,3.0,17424.0,1635.0,3.0,,2.0,5.0,single_family,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'cul_de_sac', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'washer_dryer', 'basement', 'two_or_more_stories']",Atlanta,Georgia,565000.0,345.565749235474,44.0
2010.0,2024-01-08,705000.0,3.0,1699.0,1700.0,3.0,2.0,1.0,3.0,condos,"['central_air', 'city_view', 'community_clubhouse', 'community_gym', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'energy_efficient', 'hardwood_floors', 'hill_or_mountain_view', 'laundry_room', 'recreation_facilities', 'view', 'washer_dryer', 'community_swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'floor_plan', 'ensuite', 'clubhouse', 'park', 'golf_course', 'tennis', 'views', 'medicalcare', 'shopping']",Atlanta,Georgia,699000.0,414.70588235294116,14.0
2003.0,2024-01-08,240000.0,2.0,2178.0,1364.0,3.0,,2.0,3.0,townhomes,"['community_outdoor_space', 'dining_room', 'dishwasher', 'fireplace', 'laundry_room', 'recreation_facilities', 'washer_dryer', 'community_swimming_pool', 'two_or_more_stories', 'gourmet_kitchen', 'master_suite', 'park', 'shopping']",Atlanta,Georgia,240000.0,175.95307917888562,21.0
1920.0,2024-01-08,420000.0,1.0,4356.0,1086.0,1.0,,1.0,2.0,single_family,"['central_air', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'single_story', 'fenced_yard', 'front_porch', 'new_roof']",Atlanta,Georgia,425000.0,386.7403314917127,104.0
2008.0,2024-01-08,390000.0,2.0,8930.0,1363.0,2.0,2.0,1.0,2.0,condos,"['central_air', 'central_heat', 'city_view', 'community_clubhouse', 'community_gym', 'community_security_features', 'dishwasher', 'energy_efficient', 'family_room', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'washer_dryer', 'community_swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling', 'master_bathroom', 'master_bedroom', 'open_floor_plan', 'floor_plan', 'master_suite', 'shopping']",Atlanta,Georgia,400000.0,286.13352898019076,16.0
2016.0,2024-01-08,340000.0,2.0,,1694.0,3.0,,2.0,3.0,single_family,"['dishwasher', 'fireplace', 'laundry_room', 'two_or_more_stories', 'master_bedroom', 'open_floor_plan', 'floor_plan', 'ensuite']",Atlanta,Georgia,349000.0,200.70838252656435,8.0
2003.0,2024-01-08,250000.0,2.0,1307.0,1600.0,3.0,1.0,2.0,3.0,townhomes,"['central_air', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'laundry_room', 'tennis_court', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'open_floor_plan', 'floor_plan', 'rental_property', 'ensuite', 'gated_community', 'trails', 'hoa', 'groundscare', 'security', 'shopping']",Atlanta,Georgia,250000.0,156.25,21.0
1950.0,2024-01-08,89500.0,1.0,9757.0,936.0,1.0,,1.0,3.0,single_family,"['community_outdoor_space', 'fireplace', 'laundry_room', 'recreation_facilities', 'single_story', 'fixer_upper']",Atlanta,Georgia,89500.0,95.61965811965813,74.0
1981.0,2024-01-08,525000.0,3.0,1917.0,1900.0,3.0,,2.0,3.0,townhomes,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'two_or_more_stories', 'ensuite', 'shopping']",Atlanta,Georgia,529000.0,276.3157894736842,43.0
1985.0,2024-01-08,225000.0,2.0,3180.0,1575.0,2.0,,2.0,3.0,townhomes,"['central_air', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'energy_efficient', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'two_or_more_stories', 'big_lot']",Atlanta,Georgia,219000.0,142.85714285714286,39.0
1950.0,2024-01-08,467500.0,2.0,8834.0,1849.0,2.0,,2.0,4.0,single_family,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'basement', 'two_or_more_stories', 'rental_property']",Atlanta,Georgia,500000.0,252.83937263385613,74.0
1961.0,2024-01-08,305000.0,1.0,1002.0,840.0,1.0,,1.0,2.0,condos,"['central_air', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'single_story', 'community_swimming_pool', 'playground', 'tennis', 'trails', 'hoa', 'shopping']",Atlanta,Georgia,300000.0,363.0952380952381,63.0
2018.0,2024-01-08,226000.0,3.0,1080.0,1368.0,3.0,,2.0,4.0,townhomes,"['community_security_features', 'forced_air', 'laundry_room', 'two_or_more_stories']",Atlanta,Georgia,226000.0,165.2046783625731,6.0
1929.0,2023-09-29,880000.0,1.0,,592.0,1.0,,1.0,2.0,single_family,,Honolulu,Hawaii,,1486.4864864864865,95.0
2019.0,2024-01-16,304000.0,2.0,5532.0,1323.0,3.0,2.0,,4.0,townhomes,"['central_air', 'community_outdoor_space', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'laundry_room', 'washer_dryer', 'basement', 'garage_1_or_more', 'garage_2_or_more', 'two_or_more_stories', 'modern_kitchen', 'open_kitchen', 'floor_plan', 'low_hoa', 'farm', 'ranch', 'hoa', 'maintenance']",Des Moines,Iowa,304000.0,229.78080120937264,5.0
1958.0,2024-01-16,220000.0,1.0,9235.0,1002.0,2.0,2.0,,3.0,single_family,"['community_outdoor_space', 'forced_air', 'washer_dryer', 'basement', 'garage_1_or_more', 'garage_2_or_more', 'single_story', 'farm', 'ranch']",Des Moines,Iowa,220000.0,219.56087824351297,66.0
1917.0,2024-01-12,25000.0,1.0,7144.0,840.0,1.0,,,2.0,single_family,"['central_air', 'fireplace', 'forced_air', 'basement', 'shopping']",Des Moines,Iowa,25000.0,29.761904761904763,107.0
1928.0,2024-01-12,165000.0,1.0,8233.0,910.0,1.0,,,1.0,single_family,"['central_air', 'dishwasher', 'forced_air', 'basement', 'two_or_more_stories']",Des Moines,Iowa,165000.0,181.3186813186813,96.0
1950.0,2024-01-12,253000.0,1.0,47960.0,1356.0,1.0,3.0,,3.0,single_family,"['central_air', 'community_outdoor_space', 'fireplace', 'forced_air', 'hardwood_floors', 'basement', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'two_or_more_stories', 'big_lot', 'new_roof', 'park']",Des Moines,Iowa,253000.0,186.57817109144543,74.0
2004.0,2024-01-12,315000.0,1.0,20343.0,1718.0,3.0,3.0,2.0,4.0,single_family,"['central_air', 'community_outdoor_space', 'dishwasher', 'fireplace', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'new_roof', 'trails', 'lake']",Des Moines,Iowa,315000.0,183.35273573923166,20.0
1942.0,2024-01-11,97000.0,1.0,6665.0,1130.0,1.0,1.0,2.0,2.0,single_family,"['family_room', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more']",Des Moines,Iowa,97000.0,85.84070796460178,82.0
1907.0,2024-01-11,136000.0,1.0,5968.0,1439.0,1.0,,2.0,3.0,single_family,"['central_air', 'forced_air', 'basement', 'two_or_more_stories', 'big_yard']",Des Moines,Iowa,136000.0,94.5100764419736,117.0
1917.0,2024-01-11,153000.0,1.0,6447.0,804.0,1.0,2.0,,2.0,single_family,"['central_air', 'community_outdoor_space', 'forced_air', 'hardwood_floors', 'washer_dryer', 'basement', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'front_porch']",Des Moines,Iowa,153000.0,190.29850746268656,107.0
1953.0,2024-01-10,354900.0,2.0,26484.0,1558.0,3.0,2.0,,3.0,single_family,"['central_air', 'community_outdoor_space', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'basement', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'big_lot', 'farm', 'ranch', 'groundscare']",Des Moines,Iowa,354900.0,227.79204107830552,71.0
1930.0,2024-01-10,165000.0,1.0,,925.0,1.0,1.0,,1.0,condos,"['community_gym', 'community_spa_or_hot_tub', 'dishwasher', 'forced_air', 'laundry_room', 'recreation_facilities', 'washer_dryer', 'garage_1_or_more', 'modern_kitchen', 'large_kitchen', 'open_floor_plan', 'floor_plan', 'rental_property', 'views', 'hoa']",Des Moines,Iowa,165000.0,178.3783783783784,94.0
1985.0,2024-01-10,274000.0,2.0,,1206.0,2.0,2.0,2.0,2.0,condos,"['central_air', 'community_clubhouse', 'community_outdoor_space', 'community_tennis_court', 'dishwasher', 'recreation_facilities', 'tennis_court', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'private_parking', 'hoa']",Des Moines,Iowa,275000.0,227.19734660033168,39.0
1952.0,2024-01-10,214000.0,1.0,11718.0,1222.0,2.0,2.0,,3.0,single_family,"['central_air', 'community_outdoor_space', 'dishwasher', 'forced_air', 'washer_dryer', 'basement', 'garage_1_or_more', 'garage_2_or_more', 'two_or_more_stories', 'basketball_court', 'fenced_yard', 'tennis_court', 'tennis', 'soccer', 'basketball']",Des Moines,Iowa,214000.0,175.1227495908347,72.0
